State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,future_modal_price,future_price_pct_change,future_log_return,days_to_next
Tripura,Sepahijala,Bishalgarh,Assam C.T.C. Leaf,Beverages,0.02,8000,14000,12000,2002-11-06,12000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Assam C.T.C. Leaf,Beverages,0.01,8000,14000,12000,2002-11-07,12000.0,0.0,0.0,4.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,1.5,6000,9000,8000,2002-02-14,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,2.5,5000,10000,8000,2002-02-25,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.7,6000,8000,7000,2002-02-26,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,6000,8000,7000,2002-02-27,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.6,6000,8000,7000,2002-02-28,6000.0,-0.14285714285714285,-0.15415067982725836,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,4.0,4500,8000,6000,2002-03-02,6000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,5.0,5000,8000,6000,2002-03-04,8000.0,0.3333333333333333,0.28768207245178085,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,5.0,6000,9000,8000,2002-03-06,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,4.0,6000,8000,7000,2002-03-07,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,6000,8000,7000,2002-03-08,6000.0,-0.14285714285714285,-0.15415067982725836,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,5000,8000,6000,2002-03-11,8000.0,0.3333333333333333,0.28768207245178085,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,2.7,6000,9000,8000,2002-03-13,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,6000,9000,8000,2002-03-14,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,2.8,6000,9000,8000,2002-03-15,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,6000,9000,8000,2002-03-16,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.8,6000,9000,8000,2002-03-17,7000.0,-0.125,-0.13353139262452263,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,5000,8000,7000,2002-03-19,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,5000,8000,7000,2002-03-20,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,4.0,6000,9000,8000,2002-03-21,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,2.3,6000,10000,8000,2002-03-22,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.5,6000,9000,7000,2002-03-23,6000.0,-0.14285714285714285,-0.15415067982725836,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.7,5000,8000,6000,2002-03-26,6000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.7,5000,8000,6000,2002-03-27,8000.0,0.3333333333333333,0.28768207245178085,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.0,5000,9000,8000,2002-03-30,6000.0,-0.25,-0.2876820724517809,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,2.0,5000,8000,6000,2002-04-01,6000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,3.5,5000,8000,6000,2002-04-02,6000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,8000,6000,2002-04-03,6000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,6000,2002-04-04,6000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,8000,11000,10000,2002-05-27,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,7000,11000,10000,2002-05-28,9000.0,-0.1,-0.10536051565782628,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-05-29,10000.0,0.1111111111111111,0.10536051565782635,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,7000,11000,10000,2002-05-31,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,6000,11000,10000,2002-06-01,10000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,11000,10000,2002-06-03,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,7000,11000,10000,2002-06-04,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,7000,11000,10000,2002-06-05,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,11000,10000,2002-06-06,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,11000,10000,2002-06-07,8000.0,-0.2,-0.2231435513142097,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,4000,10000,8000,2002-06-10,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-06-11,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-06-12,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,5000,10000,8000,2002-06-13,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-06-14,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,6000,10000,8000,2002-06-15,8000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,8000,2002-06-17,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,10000,8000,2002-06-18,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,10000,8000,2002-06-19,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,8000,2002-06-20,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,10000,8000,2002-06-21,10000.0,0.25,0.22314355131420976,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,11000,10000,2002-06-22,8000.0,-0.2,-0.2231435513142097,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,9000,8000,2002-06-24,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,9000,8000,2002-06-25,7000.0,-0.125,-0.13353139262452263,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-06-28,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,8000,7000,2002-06-29,7000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-07-01,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,9000,7000,2002-07-02,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,9000,7000,2002-07-03,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,10000,8000,2002-07-04,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,10000,8000,2002-07-05,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.05,5000,9000,7000,2002-07-06,7000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,7000,2002-07-08,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-07-09,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-07-10,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,8000,7000,2002-07-11,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,7000,2002-07-12,8000.0,0.14285714285714285,0.13353139262452257,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,10000,8000,2002-07-15,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,7000,2002-07-16,7000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,4500,8000,7000,2002-07-18,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-07-19,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,4500,8000,7000,2002-07-20,7000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,4500,8000,7000,2002-07-22,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,4500,8000,7000,2002-07-23,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,5000,10000,8000,2002-07-24,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,7000,2002-07-25,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-07-26,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,9000,8000,2002-07-27,8000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-07-29,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-07-30,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-07-31,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-08-01,9000.0,0.125,0.11778303565638346,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,10000,9000,2002-08-02,8000.0,-0.1111111111111111,-0.11778303565638351,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-08-05,8000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,9000,8000,2002-08-07,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,6000,9000,8000,2002-08-08,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,9000,8000,2002-08-09,9000.0,0.125,0.11778303565638346,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,9000,2002-08-12,10000.0,0.1111111111111111,0.10536051565782635,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,11000,10000,2002-08-13,7000.0,-0.3,-0.35667494393873245,4.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,7000,2002-08-17,8000.0,0.14285714285714285,0.13353139262452257,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-08-19,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-08-20,7000.0,-0.125,-0.13353139262452263,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,4500,8000,7000,2002-08-22,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,8000,7000,2002-08-23,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,9000,7000,2002-08-24,7000.0,0.0,0.0,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,7000,2002-08-27,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,7000,2002-08-28,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-08-29,7000.0,-0.125,-0.13353139262452263,4.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-09-02,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-09-03,7000.0,-0.125,-0.13353139262452263,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-09-04,8000.0,0.14285714285714285,0.13353139262452257,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-09-05,8000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,9000,8000,2002-09-06,9000.0,0.125,0.11778303565638346,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,10000,9000,2002-09-07,7000.0,-0.2222222222222222,-0.25131442828090605,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,8000,7000,2002-09-09,7000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,8000,7000,2002-09-10,10000.0,0.42857142857142855,0.3566749439387324,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,6000,11000,10000,2002-09-11,8000.0,-0.2,-0.2231435513142097,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,8000,2002-09-12,9000.0,0.125,0.11778303565638346,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,5000,10000,9000,2002-09-13,7000.0,-0.2222222222222222,-0.25131442828090605,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,7000,2002-09-16,9000.0,0.2857142857142857,0.25131442828090617,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,5000,10000,9000,2002-09-17,9000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-09-18,9000.0,0.0,0.0,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.04,5000,14000,9000,2002-09-21,9000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-09-23,9000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,9000,2002-09-24,9000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,9000,2002-09-25,8000.0,-0.1111111111111111,-0.11778303565638351,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,8000,2002-09-26,9000.0,0.125,0.11778303565638346,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-09-27,9000.0,0.0,0.0,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,10000,9000,2002-09-30,7000.0,-0.2222222222222222,-0.25131442828090605,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,8000,7000,2002-10-01,7000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,7000,2002-10-03,9000.0,0.2857142857142857,0.25131442828090617,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-10-04,8000.0,-0.1111111111111111,-0.11778303565638351,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,9000,8000,2002-10-05,9000.0,0.125,0.11778303565638346,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-10-07,8000.0,-0.1111111111111111,-0.11778303565638351,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,5000,9000,8000,2002-10-10,9000.0,0.125,0.11778303565638346,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,6000,11000,10000,2002-10-21,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,11000,10000,2002-10-22,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,11000,10000,2002-10-23,9000.0,-0.1,-0.10536051565782628,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-10-24,10000.0,0.1111111111111111,0.10536051565782635,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,6000,11000,10000,2002-10-25,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,11000,10000,2002-10-26,8000.0,-0.2,-0.2231435513142097,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,9000,8000,2002-10-28,9000.0,0.125,0.11778303565638346,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-10-29,9000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,10000,9000,2002-10-30,10000.0,0.1111111111111111,0.10536051565782635,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,6000,11000,10000,2002-10-31,10000.0,0.0,0.0,2.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.03,6000,11000,10000,2002-11-02,10000.0,0.0,0.0,3.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,5000,11000,10000,2002-11-05,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.02,5000,11000,10000,2002-11-06,10000.0,0.0,0.0,1.0
Tripura,Sepahijala,Bishalgarh,Other,Beverages,0.01,6000,11000,10000,2002-11-07,10000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.5,12000,14000,13000,2009-03-17,13000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,14000,13500,2009-03-29,13500.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,12000,15000,13500,2009-03-30,13500.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,12000,14500,13500,2009-03-31,13500.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,15000,14000,2009-05-10,14000.0,0.0,0.0,5.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,13000,14500,14000,2009-05-15,14000.0,0.0,0.0,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13500,14500,14000,2009-05-18,14500.0,0.03571428571428571,0.03509131981127019,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13000,15000,14500,2009-05-20,14000.0,-0.034482758620689655,-0.03509131981127006,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13500,14500,14000,2009-05-24,14000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13500,14500,14000,2009-05-26,14000.0,0.0,0.0,5.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,12000,15000,14000,2009-06-30,14000.0,0.0,0.0,7.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,12000,16000,14000,2009-07-07,16000.0,0.14285714285714285,0.13353139262452257,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,14000,18000,16000,2009-07-11,13500.0,-0.15625,-0.16989903679539747,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,14000,13500,2009-07-14,13500.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,14000,13500,2009-07-15,15000.0,0.1111111111111111,0.10536051565782635,6.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,18000,15000,2009-07-21,15000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13000,18000,15000,2009-07-22,15000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,15000,14500,2009-08-05,15000.0,0.034482758620689655,0.033901551675681416,6.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.3,13000,18000,15000,2009-08-11,15000.0,0.0,0.0,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,13000,18000,15000,2009-08-14,15000.0,0.0,0.0,7.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,14000,18000,15000,2009-08-21,15000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13500,18000,15000,2009-09-06,16000.0,0.06666666666666667,0.06453852113757116,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13000,18000,16000,2009-09-09,16000.0,0.0,0.0,6.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,18000,16000,2009-09-15,16000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,18000,16000,2009-09-16,16000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,18000,16000,2009-09-18,16000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13000,18000,16000,2009-09-22,15000.0,-0.0625,-0.06453852113757118,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13000,18000,15500,2009-10-02,16500.0,0.06451612903225806,0.06252035698133393,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13500,18000,16500,2009-10-03,16500.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,13500,18000,16500,2009-10-04,19000.0,0.15151515151515152,0.1410785982599056,5.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,19000,19000,2009-10-09,16000.0,-0.15789473684210525,-0.17185025692665928,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,14000,18000,16000,2009-10-13,15000.0,-0.0625,-0.06453852113757118,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.2,13000,18000,15000,2009-10-16,16000.0,0.06666666666666667,0.06453852113757116,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.2,13000,18000,16000,2009-10-17,14000.0,-0.125,-0.13353139262452263,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,13500,17500,14000,2009-10-21,14000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,13500,17500,14000,2009-10-23,16000.0,0.14285714285714285,0.13353139262452257,5.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,13000,18000,16000,2009-10-28,16000.0,0.0,0.0,7.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.4,13000,18000,16000,2009-11-04,16000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,10.6,14000,18000,16000,2009-11-06,17000.0,0.0625,0.06062462181643484,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,17000,2009-11-10,16000.0,-0.058823529411764705,-0.060624621816434854,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,16000,2009-11-11,16000.0,0.0,0.0,6.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,16000,2009-11-17,16000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.2,14000,18000,16000,2009-11-18,16000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,14000,18000,16000,2009-11-20,16000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,16000,2009-11-22,16000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,16000,2009-11-26,16000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,16000,2009-11-27,16000.0,0.0,0.0,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.2,14000,18000,16000,2009-11-30,16000.0,0.0,0.0,7.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.1,14000,18000,16000,2009-12-07,16100.0,0.00625,0.006230549750636163,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,14100,18000,16100,2009-12-08,16000.0,-0.006211180124223602,-0.006230549750636086,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.2,14000,18000,16000,2009-12-11,16000.0,0.0,0.0,6.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,5.0,14000,18000,16000,2009-12-17,16000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.2,14500,18000,16000,2009-12-18,16000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,14000,18000,16000,2009-12-30,16000.0,0.0,0.0,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,14000,18000,16000,2010-01-02,16000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,14000,18000,16000,2010-01-06,16000.0,0.0,0.0,4.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,1.0,14000,18000,16000,2010-01-10,16000.0,0.0,0.0,2.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.4,14000,18000,16000,2010-01-12,16000.0,0.0,0.0,1.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,14000,18000,16000,2010-01-13,16000.0,0.0,0.0,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.3,14000,18000,16000,2010-01-16,16000.0,0.0,0.0,3.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.2,14000,18000,16000,2010-01-19,16500.0,0.03125,0.030771658666753687,6.0
Jharkhand,Dhanbad,Dhanbad,Other,Beverages,0.5,14000,18000,16500,2010-01-25,16000.0,-0.030303030303030304,-0.03077165866675366,6.0
