State Name,District Name,Market Name,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,Price_Spread,Price_Ratio
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-11-27,2008,11,27,3,48,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-01,2008,12,1,0,49,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-01,2008,12,1,0,49,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-02,2008,12,2,1,49,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-02,2008,12,2,1,49,4,500,1.037037037037037
Kerala,Malappuram,Manjeri,Beverages,1.0,7200,11000,9000,2008-12-03,2008,12,3,2,49,4,3800,1.25
Jharkhand,Deogarh,Madhupur,Beverages,0.06,14500,15000,15000,2008-12-04,2008,12,4,3,49,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.06,13500,14000,14000,2008-12-04,2008,12,4,3,49,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-05,2008,12,5,4,49,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-05,2008,12,5,4,49,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-06,2008,12,6,5,49,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-06,2008,12,6,5,49,4,500,1.037037037037037
Kerala,Malappuram,Manjeri,Beverages,1.0,7200,11000,9000,2008-12-06,2008,12,6,5,49,4,3800,1.25
Kerala,Malappuram,Manjeri,Beverages,0.5,7200,11000,10000,2008-12-10,2008,12,10,2,50,4,3800,1.3888888888888888
Jharkhand,Deogarh,Madhupur,Beverages,0.06,14500,15000,15000,2008-12-12,2008,12,12,4,50,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-13,2008,12,13,5,50,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-13,2008,12,13,5,50,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.06,13500,14000,14000,2008-12-15,2008,12,15,0,51,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.06,14500,15000,15000,2008-12-15,2008,12,15,0,51,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-16,2008,12,16,1,51,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-16,2008,12,16,1,51,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.06,14500,15000,15000,2008-12-17,2008,12,17,2,51,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.06,13500,14000,14000,2008-12-17,2008,12,17,2,51,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-18,2008,12,18,3,51,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-18,2008,12,18,3,51,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.04,13500,14000,14000,2008-12-19,2008,12,19,4,51,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.04,14000,15000,15000,2008-12-19,2008,12,19,4,51,4,1000,1.0714285714285714
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-20,2008,12,20,5,51,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14000,15000,15000,2008-12-20,2008,12,20,5,51,4,1000,1.0714285714285714
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-22,2008,12,22,0,52,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-22,2008,12,22,0,52,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-23,2008,12,23,1,52,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-23,2008,12,23,1,52,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-24,2008,12,24,2,52,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-24,2008,12,24,2,52,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.06,14500,15000,15000,2008-12-26,2008,12,26,4,52,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.06,13500,14000,14000,2008-12-26,2008,12,26,4,52,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.04,14500,15000,15000,2008-12-27,2008,12,27,5,52,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.04,13500,14000,14000,2008-12-27,2008,12,27,5,52,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.06,14500,15000,15000,2008-12-29,2008,12,29,0,1,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.06,13500,14000,14000,2008-12-29,2008,12,29,0,1,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-30,2008,12,30,1,1,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-30,2008,12,30,1,1,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2008-12-31,2008,12,31,2,1,4,500,1.0344827586206897
Jharkhand,Deogarh,Madhupur,Beverages,0.05,13500,14000,14000,2008-12-31,2008,12,31,2,1,4,500,1.037037037037037
Jharkhand,Deogarh,Madhupur,Beverages,0.05,14500,15000,15000,2009-01-01,2009,1,1,3,1,1,500,1.0344827586206897
